Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-14 00:00:00-04:00,11.997255625293006,12.306913727153216,11.95755650936219,12.140174865722656,36319700,0.0,0.0
2006-08-15 00:00:00-04:00,12.283096393894581,12.50541466480502,12.251336640907375,12.481595039367676,47767900,0.0,0.0
2006-08-16 00:00:00-04:00,12.497473294432224,12.505413421192472,12.235455169041355,12.338674545288086,49609300,0.0,0.0
2006-08-17 00:00:00-04:00,12.243394786366055,12.66421164339129,12.235454659936188,12.55305290222168,46413400,0.0,0.0
2006-08-18 00:00:00-04:00,12.51335271360266,12.553052587544677,12.227514226989838,12.473652839660645,33126400,0.0,0.0
2006-08-21 00:00:00-04:00,12.37837092776907,12.537169632088261,12.267211456139663,12.418070793151855,28275800,0.0,0.0
2006-08-22 00:00:00-04:00,12.410133366855112,12.42601286213359,12.203694627750096,12.291033744812012,39584700,0.0,0.0
2006-08-23 00:00:00-04:00,12.291032816935049,12.298972942580928,12.092534219060424,12.163993835449219,37833800,0.0,0.0
2006-08-24 00:00:00-04:00,12.219575716388224,12.306914839426483,12.092535959406892,12.21163558959961,41883900,0.0,0.0
2006-08-25 00:00:00-04:00,12.195753734135446,12.410132585996822,12.156054619831103,12.235453605651855,28897000,0.0,0.0
2006-08-28 00:00:00-04:00,12.243395295801603,12.42601366801432,12.19575529245228,12.338674545288086,28113600,0.0,0.0
2006-08-29 00:00:00-04:00,12.33073046655187,12.41807031849801,12.227511123386744,12.32279109954834,28281400,0.0,0.0
2006-08-30 00:00:00-04:00,12.35455271803074,12.56893080396631,12.306912722705038,12.513351440429688,27305200,0.0,0.0
2006-08-31 00:00:00-04:00,12.44983258319467,12.50541194955148,12.306913347177646,12.433952331542969,27549200,0.0,0.0
2006-09-01 00:00:00-04:00,12.545109906435462,12.568929523064835,12.267211602648933,12.30691146850586,24599100,0.0,0.0
2006-09-05 00:00:00-04:00,12.386310573114164,12.616568874772259,12.378370448902386,12.576869010925293,40291700,0.0,0.0
2006-09-06 00:00:00-04:00,12.449832111722609,12.55305147191356,12.362492245369934,12.402192115783691,44824300,0.0,0.0
2006-09-07 00:00:00-04:00,12.418071405858033,12.86270855710206,12.370431413605749,12.711849212646484,77357700,0.0,0.0
